2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-01 17:57:00 | WARN | api | Rate limit nearing threshold remaining=10 (env=prod, region=us-east-1, ip=165.96.212.216, request_id=j9ury7bj7xe3ds9b, trace_id=duda7jvj1bvs3qfs41hny4yk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:57:12 | WARN | api | Temporary network jitter detected rtt_ms=771 (env=prod, region=me-south-1, ip=231.96.84.195, request_id=23491i5gqrxfep9a, trace_id=w6x60c1xygpur5uhsw1qo93o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:58:55 | WARN | api | Queue backlog growing size=3241 (env=prod, region=eu-west-1, ip=56.173.145.62, request_id=z2klyzktarib71wm, trace_id=klwbcj5hjxu0zbqmz06ibohv, ua="PostmanRuntime/7.36.0")
2026-02-01 17:59:32 | WARN | api | Rate limit nearing threshold remaining=18 (env=prod, region=me-south-1, ip=230.15.246.192, request_id=0sak6ecsyil9koga, trace_id=9nn08gpbqxbsv7qcq4y1gcgj, ua="PostmanRuntime/7.36.0")
2026-02-01 18:02:09 | WARN | api | Slow response detected (705ms) endpoint=/payments/charge (env=dev, region=me-south-1, ip=133.237.197.145, request_id=ewnoy75w4teredfd, trace_id=4an6gk4kdg765gu36jpnkmwu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:07:20 | WARN | api | Elevated error rate observed window_s=60 rate=10.8% (env=prod, region=eu-west-1, ip=95.64.25.133, request_id=tjo44uyx03cum4sz, trace_id=ot9ft9zjwnrg4borp2vevne3, ua="PostmanRuntime/7.36.0")
2026-02-01 18:09:19 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=us-east-1, ip=148.178.73.233, request_id=kisyvoz6v4mmvt43, trace_id=of7lt68iw73fwd2e0m39z1lj, ua="PostmanRuntime/7.36.0")
2026-02-01 18:10:22 | WARN | api | Elevated error rate observed window_s=30 rate=12.1% (env=prod, region=me-south-1, ip=101.188.143.66, request_id=0pb96iv4n9tw0epf, trace_id=ifv87w17eikg4d8frbqszwrg, ua="curl/8.4.0")
2026-02-01 18:11:16 | WARN | api | High memory usage warning mem=79% (env=staging, region=ap-southeast-1, ip=233.190.13.83, request_id=2aklnpyi89m4wh34, trace_id=p6uaujh4fu13s8orf4fca3ft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:11:25 | WARN | api | Slow response detected (1189ms) endpoint=/search?q=headphones (env=prod, region=ap-southeast-1, ip=34.211.133.158, request_id=f9vpxyg3t0uo9hoe, trace_id=71ve6evsu8ijainio0qf505y, ua="curl/8.4.0")
2026-02-01 18:12:26 | WARN | api | Payment provider latency high (2930ms) (env=staging, region=us-east-1, ip=126.125.96.43, request_id=ahfz8s8khw63re8l, trace_id=kqukc8j8ynm2odlkklg9f6go, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:13:45 | WARN | api | Disk usage above 80% disk=83% (env=prod, region=eu-west-1, ip=185.7.129.219, request_id=inhvbyi3zjycgw7d, trace_id=mbz12dzqz7zdtjfjab9waton, ua="curl/8.4.0")
2026-02-01 18:15:26 | WARN | api | Payment provider latency high (1482ms) (env=prod, region=ap-southeast-1, ip=248.213.254.30, request_id=3bp6wko8w4wnfryn, trace_id=nfucf45mrt7zy5hi0si2gcw6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:16:15 | WARN | api | High memory usage warning mem=73% (env=prod, region=us-east-1, ip=106.214.56.181, request_id=1xvy1fcmc2b5gs77, trace_id=lyjlcwfw235jcfd22m7nds9v, ua="PostmanRuntime/7.36.0")
2026-02-01 18:16:19 | WARN | api | Payment provider latency high (519ms) (env=staging, region=eu-west-1, ip=108.5.130.221, request_id=zma84uj5cc9ur8rh, trace_id=68790495bmy0jsuhbyaulxgd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:16:55 | WARN | api | Slow response detected (1571ms) endpoint=/admin/config (env=staging, region=us-east-1, ip=129.180.77.12, request_id=q6jo574rcl9mxjab, trace_id=l6mrsez45d92tc0ufo0unwzr, ua="PostmanRuntime/7.36.0")
2026-02-01 18:19:32 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=160.56.176.23, request_id=wkjwr826i2ei0pm2, trace_id=mlpju1w7a3v7drcalyxsc2ar, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:19:57 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=163.238.77.121, request_id=0geoutxssqduuuoh, trace_id=622dbf1v0lmf6bf7z77q6yu1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 18:20:32 | WARN | api | Retrying request to upstream service attempt=1 (env=staging, region=ap-southeast-1, ip=19.183.238.149, request_id=sly2h954ttpp4ung, trace_id=jhcp96chnbhn2h5k88gh8jrp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:22:39 | WARN | api | Slow response detected (2267ms) endpoint=/inventory/SKU60255 (env=prod, region=us-east-1, ip=16.92.80.154, request_id=f9isyoous7jn45t6, trace_id=8a2igegcew8i0bvhxmjxlaah, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:24:26 | WARN | api | Slow response detected (1955ms) endpoint=/orders/5394 (env=staging, region=ap-southeast-1, ip=40.189.238.74, request_id=g7jifk7iuxhc5umr, trace_id=10qqy5h4f97eg6iwt7tpmf82, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:24:41 | WARN | api | Rate limit nearing threshold remaining=3 (env=staging, region=ap-southeast-1, ip=95.79.216.106, request_id=tbw2l2265o85n9ul, trace_id=qcq5xo3t28hhawbrg0dse0eo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:26:12 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=us-east-1, ip=148.156.74.28, request_id=0ugo3x0edueiv4wy, trace_id=iyxuf60bhu45xlu9x18h6520, ua="PostmanRuntime/7.36.0")
2026-02-01 18:26:51 | WARN | api | Elevated error rate observed window_s=300 rate=8.8% (env=prod, region=me-south-1, ip=64.65.34.207, request_id=mafk1xmwui672u15, trace_id=fthcimnssup3b9m93x3igq4s, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:28:14 | WARN | api | Slow response detected (1042ms) endpoint=/payments/refund (env=prod, region=me-south-1, ip=120.179.238.4, request_id=csrqf23bgo9krgie, trace_id=0juckd4hdvzqj8g1paiv6iym, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 18:35:33 | WARN | api | Queue backlog growing size=8355 (env=prod, region=us-east-1, ip=80.252.135.129, request_id=4zi4ns641yqf23el, trace_id=4i6mfpw7d94l4a58j6so8c6m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:35:54 | WARN | api | High memory usage warning mem=67% (env=prod, region=eu-west-1, ip=17.54.112.49, request_id=e8nn6w8b7qk6a8ms, trace_id=axfar2u60kstihzzhz0gphnq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:36:42 | WARN | api | Elevated error rate observed window_s=60 rate=7.4% (env=staging, region=ap-southeast-1, ip=133.50.117.20, request_id=2606m4563s064feh, trace_id=s3jw191pibodbbzrg3x0ncmr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 18:38:19 | WARN | api | Temporary network jitter detected rtt_ms=598 (env=prod, region=me-south-1, ip=115.227.166.141, request_id=y57vg4mys378jtx3, trace_id=hkh84h81w1mj286c3pjnm7nv, ua="PostmanRuntime/7.36.0")
2026-02-01 18:39:06 | WARN | api | High memory usage warning mem=73% (env=prod, region=eu-west-1, ip=114.228.228.220, request_id=7w7w02dd6mkgz48d, trace_id=awiphrgkqzv65imu9ulk3uj0, ua="PostmanRuntime/7.36.0")
2026-02-01 18:42:04 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=ap-southeast-1, ip=55.67.4.119, request_id=j493zsrl2hmgly4p, trace_id=4j1w9hf48nzwlq8v6mx2ogjc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 18:42:58 | WARN | api | Slow response detected (1281ms) endpoint=/notifications/push (env=staging, region=ap-southeast-1, ip=215.249.102.100, request_id=bu7u0pywme1p27p6, trace_id=35oede1t90gd8kkog6bnfh7e, ua="curl/8.4.0")
2026-02-01 18:43:01 | WARN | api | Queue backlog growing size=2219 (env=prod, region=eu-west-1, ip=117.72.14.94, request_id=ywppvmakfqhprqo8, trace_id=0hlgiaolfwrzmt4laq0a98g7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:43:26 | WARN | api | Temporary network jitter detected rtt_ms=873 (env=staging, region=eu-west-1, ip=170.229.164.79, request_id=oz29fwi9ebyc80vm, trace_id=lj1or6rzgytu3739lfplo3xl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:44:02 | WARN | api | Disk usage above 80% disk=86% (env=staging, region=us-east-1, ip=124.171.220.66, request_id=wcxztpyfh6pl22yu, trace_id=3ypbpir4gqtobe9wpu5m5m3p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:47:55 | WARN | api | Payment provider latency high (1139ms) (env=prod, region=me-south-1, ip=29.194.191.247, request_id=t94qzdmkfevagwps, trace_id=e7irqk6ybi92bdogg1c7ahjp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:48:57 | WARN | api | Temporary network jitter detected rtt_ms=69 (env=prod, region=us-east-1, ip=192.61.39.246, request_id=p1dlsi7aqyaidb0v, trace_id=2h19wbhbe3osh5syfqxfmerj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:51:19 | WARN | api | Temporary network jitter detected rtt_ms=367 (env=prod, region=ap-southeast-1, ip=204.186.90.183, request_id=7oesw7k3bcgpfqxg, trace_id=91lship254np3thr7ft6vdv6, ua="PostmanRuntime/7.36.0")
2026-02-01 18:53:47 | WARN | api | Disk usage above 80% disk=87% (env=dev, region=eu-west-1, ip=5.214.59.170, request_id=any0h1k1j3u704lu, trace_id=06s3rs3ypanr999e8xz9ccf2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 18:57:53 | WARN | api | Temporary network jitter detected rtt_ms=374 (env=prod, region=ap-southeast-1, ip=6.236.55.147, request_id=die0isx0x6p27bel, trace_id=ewp2qdq6oh1n2qj962zwcfvq, ua="PostmanRuntime/7.36.0")
2026-02-01 19:00:28 | WARN | api | Temporary network jitter detected rtt_ms=670 (env=prod, region=us-east-1, ip=186.43.203.245, request_id=eakhyrv6zoqnrvp0, trace_id=dxzn3picazeukkgk7xtv07kd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:03:21 | WARN | api | Rate limit nearing threshold remaining=50 (env=staging, region=me-south-1, ip=62.141.191.48, request_id=96a1n1qk784mbgwj, trace_id=vlnq7by95rf4aav6vb7qtof0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:03:57 | WARN | api | Slow response detected (1431ms) endpoint=/inventory/SKU37297 (env=prod, region=eu-west-1, ip=83.217.151.222, request_id=0d88g3ko4ihuvhce, trace_id=2v3acychp21n7h1l7x8zaa1q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:03:58 | WARN | api | Rate limit nearing threshold remaining=25 (env=prod, region=me-south-1, ip=177.91.24.203, request_id=b5v0y1vutbe64gl0, trace_id=5yp4gd5roqxxbgz5n5cf6cq8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:04:01 | WARN | api | Temporary network jitter detected rtt_ms=290 (env=prod, region=eu-west-1, ip=138.114.143.169, request_id=so6suwwkncysag16, trace_id=62k5e8ik83nsy0otyia9xukw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:07:36 | WARN | api | Disk usage above 80% disk=94% (env=staging, region=eu-west-1, ip=166.143.233.67, request_id=jwesmj8uh6fg5ggh, trace_id=18bkkf30uhsihnmvr4jowau6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 19:08:01 | WARN | api | High memory usage warning mem=65% (env=prod, region=ap-southeast-1, ip=231.207.90.183, request_id=kjnafaub4z0638aq, trace_id=03ob2w00wh2x3q87watrez29, ua="PostmanRuntime/7.36.0")
2026-02-01 19:11:09 | WARN | api | Disk usage above 80% disk=80% (env=staging, region=us-east-1, ip=39.108.166.184, request_id=za59km29lbj00c50, trace_id=sopx5bak2lqzkly6k3gjxbus, ua="curl/8.4.0")
2026-02-01 19:11:20 | WARN | api | Temporary network jitter detected rtt_ms=267 (env=prod, region=ap-southeast-1, ip=191.29.178.3, request_id=u8rjio90s7d31b60, trace_id=3np9sqqd0x195nixzh872jvt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:14:29 | WARN | api | Disk usage above 80% disk=87% (env=prod, region=me-south-1, ip=228.13.228.36, request_id=x3engugrh97uhea0, trace_id=9536wwpfdn3z5nok9pxtiuvx, ua="curl/8.4.0")
2026-02-01 19:16:55 | WARN | api | Elevated error rate observed window_s=60 rate=6.2% (env=prod, region=me-south-1, ip=116.204.48.21, request_id=hr4zz09e9xa5udsk, trace_id=7nyzroj9cf942v0y4d4733qe, ua="curl/8.4.0")
2026-02-01 19:18:29 | WARN | api | Temporary network jitter detected rtt_ms=775 (env=prod, region=me-south-1, ip=25.49.225.36, request_id=vudlw70av83c79r4, trace_id=2zt7pf1nrsl0mykwtbl28joo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 19:23:53 | WARN | api | Payment provider latency high (3350ms) (env=prod, region=eu-west-1, ip=124.165.193.245, request_id=l31t4frhppk2z2l5, trace_id=kn9gtmjws3kv8rixlxjizgkl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:27:21 | WARN | api | Disk usage above 80% disk=83% (env=prod, region=eu-west-1, ip=43.124.10.138, request_id=zdn2ldc9xs8jwz7h, trace_id=aukgd10gvsbx2w08rqaocqtq, ua="curl/8.4.0")
2026-02-01 19:31:15 | WARN | api | Temporary network jitter detected rtt_ms=863 (env=prod, region=us-east-1, ip=181.229.80.125, request_id=z1z9ynru0n5de886, trace_id=fjgkcbka71pus5z8fpvumf6x, ua="curl/8.4.0")
2026-02-01 19:32:40 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=2.195.254.14, request_id=8blrhhx2rg0856ki, trace_id=l46rmljqokzxlr6yfkpjeypw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:33:50 | WARN | api | Disk usage above 80% disk=94% (env=prod, region=us-east-1, ip=246.38.198.120, request_id=p0yo9pq7qittlety, trace_id=c70d80ogj417dppd6wxv8q3x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 19:35:24 | WARN | api | Temporary network jitter detected rtt_ms=748 (env=prod, region=ap-southeast-1, ip=12.211.214.113, request_id=dtc98q0gwjmpjnl4, trace_id=5rdqleb5hv1oy0x50zuunxt5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 19:37:19 | WARN | api | Elevated error rate observed window_s=30 rate=2.7% (env=prod, region=ap-southeast-1, ip=203.139.111.4, request_id=slrrvrrkqxmotgho, trace_id=iiwtfml4xoer2c6pbz0fuhvv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 19:39:35 | WARN | api | Temporary network jitter detected rtt_ms=148 (env=prod, region=eu-west-1, ip=220.76.116.124, request_id=irnkitbu7shrk87x, trace_id=po8n57yzva5t9yy6endtro00, ua="PostmanRuntime/7.36.0")
2026-02-01 19:40:26 | WARN | api | Rate limit nearing threshold remaining=8 (env=prod, region=us-east-1, ip=130.189.249.102, request_id=hug8nd9suenkz0pi, trace_id=5jdf90scw7pi5nyxmsafnawp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:41:52 | WARN | api | Payment provider latency high (2560ms) (env=prod, region=us-east-1, ip=116.172.54.189, request_id=gcsz7iufq2swv5ch, trace_id=2dyh25c3b3ggup8iafe6a1h3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:45:52 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=us-east-1, ip=25.165.74.63, request_id=yr05t8kyzegyuomq, trace_id=gzbsv86tzwt96gr8onkr7qy5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:46:00 | WARN | api | Temporary network jitter detected rtt_ms=585 (env=dev, region=me-south-1, ip=177.143.3.17, request_id=44f5el1aeu9szyig, trace_id=726l0tp3ataqt86jl23cnsnq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:46:01 | WARN | api | Elevated error rate observed window_s=30 rate=5.9% (env=prod, region=eu-west-1, ip=224.126.27.165, request_id=xbekiqdvw7poeyca, trace_id=9tp58q6z0hgvbpovhfo4v2oo, ua="PostmanRuntime/7.36.0")
2026-02-01 19:48:56 | WARN | api | Disk usage above 80% disk=99% (env=staging, region=eu-west-1, ip=161.109.191.85, request_id=jns2pqoxx3oaws8g, trace_id=1sf6auetpf34htvff6d78o7h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 19:50:37 | WARN | api | Rate limit nearing threshold remaining=41 (env=staging, region=me-south-1, ip=24.136.234.191, request_id=ovndvh9bog7sgxbu, trace_id=97ivwg3ckt473jl1fkqb2un2, ua="curl/8.4.0")
2026-02-01 19:51:28 | WARN | api | Temporary network jitter detected rtt_ms=262 (env=prod, region=me-south-1, ip=138.21.1.51, request_id=u2iownc15kgobb8c, trace_id=o3lnn17zqzui96euohgqqa2r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 19:52:47 | WARN | api | Temporary network jitter detected rtt_ms=168 (env=prod, region=me-south-1, ip=82.14.46.251, request_id=fqls2l1vhl48g7fh, trace_id=oz8pauxs3m1xshheyqqwotyw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 19:55:49 | WARN | api | Rate limit nearing threshold remaining=10 (env=prod, region=ap-southeast-1, ip=121.186.180.182, request_id=ibprkg5urqsuaq2z, trace_id=iak2tysdpdphvtlf7o5x1sle, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 19:56:49 | WARN | api | Payment provider latency high (540ms) (env=staging, region=us-east-1, ip=55.104.140.182, request_id=9j3bo61vap0n85ea, trace_id=6p4jeesb2ltna04thdghi4fy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 19:57:10 | WARN | api | Elevated error rate observed window_s=30 rate=8.4% (env=prod, region=us-east-1, ip=73.2.143.39, request_id=j0orhfb7up7sbdhw, trace_id=qdiv6ptd6z6216gml1svpbai, ua="curl/8.4.0")
2026-02-01 19:57:20 | WARN | api | Rate limit nearing threshold remaining=7 (env=prod, region=eu-west-1, ip=233.33.157.234, request_id=0ngipnc9la4mtsum, trace_id=thu7vstnvggbapgj2bpqgctm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 19:58:02 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=82.26.164.81, request_id=9tkzywgvzq1sxqws, trace_id=vs9uuyq341sckd8rsu6rjvy7, ua="curl/8.4.0")
2026-02-01 19:59:14 | WARN | api | Rate limit nearing threshold remaining=9 (env=prod, region=ap-southeast-1, ip=40.198.84.52, request_id=bccgaj66ttuyrpdv, trace_id=5uq05i64qvef952ov6crm31e, ua="PostmanRuntime/7.36.0")
2026-02-01 19:59:26 | WARN | api | Temporary network jitter detected rtt_ms=783 (env=prod, region=ap-southeast-1, ip=13.53.25.140, request_id=zviw3uu8p766thy5, trace_id=v7mq6yxpjirx2yod6qsbipi4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:00:26 | WARN | api | Elevated error rate observed window_s=60 rate=9.0% (env=prod, region=me-south-1, ip=136.14.228.98, request_id=9qd8albiab20epiq, trace_id=izzxytw79afsenioopoiz2c1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:00:57 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=me-south-1, ip=118.189.141.11, request_id=jynvpliv1szynb60, trace_id=j2vzpusqntc7mmzc7xm3mdyh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:03:09 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=me-south-1, ip=239.229.212.105, request_id=5yp7pokjmjtkx632, trace_id=wi9u1bxe3ua051ea6fj0takv, ua="PostmanRuntime/7.36.0")
2026-02-01 20:03:46 | WARN | api | High memory usage warning mem=98% (env=prod, region=me-south-1, ip=148.201.164.222, request_id=0uj0fgr2llz21jdy, trace_id=mcttwq0d7su5rocojs0dd42k, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:04:28 | WARN | api | Rate limit nearing threshold remaining=5 (env=staging, region=us-east-1, ip=34.215.136.211, request_id=smigbiiybv0wgeva, trace_id=t93sx97pfm0y7rg32ryss9z0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:06:26 | WARN | api | Disk usage above 80% disk=90% (env=prod, region=eu-west-1, ip=77.108.7.27, request_id=9izxzwwba6ckzsmj, trace_id=u20j7cxfkhi0wjme59xvhwdz, ua="PostmanRuntime/7.36.0")
2026-02-01 20:07:20 | WARN | api | Slow response detected (799ms) endpoint=/health (env=prod, region=ap-southeast-1, ip=254.73.109.185, request_id=2jvvsz4pyi5wmnpq, trace_id=9kwoj1pg6lqnqsm9esryjz2l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:11:35 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=66.120.181.245, request_id=pqsbzc3p4d4w97gb, trace_id=uideeih59ndaqk9opcdrvlbc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:13:59 | WARN | api | Payment provider latency high (1390ms) (env=staging, region=us-east-1, ip=114.29.211.249, request_id=bmjl5fme8jlonbya, trace_id=7ev1t4h0h5z1djbfcuxxufgw, ua="curl/8.4.0")
2026-02-01 20:14:16 | WARN | api | Rate limit nearing threshold remaining=50 (env=prod, region=eu-west-1, ip=136.221.120.231, request_id=gyn7o6a2li38zj3q, trace_id=o1s6uyvkltx3kkyxdawtftam, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:16:42 | WARN | api | Elevated error rate observed window_s=120 rate=9.4% (env=prod, region=eu-west-1, ip=72.103.139.179, request_id=5hkcd5vsrabvextx, trace_id=t3n7vpygeis6yqozp5gbxk4b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:17:03 | WARN | api | Rate limit nearing threshold remaining=35 (env=prod, region=us-east-1, ip=137.36.100.139, request_id=in391a8uwwf1h5wc, trace_id=nfymotmgrko8a5chtadc2avn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:20:13 | WARN | api | Queue backlog growing size=4257 (env=prod, region=me-south-1, ip=167.29.79.172, request_id=l4j6kxaeytviwnro, trace_id=c9mlktqtrta39s5n3mpzk38h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:20:22 | WARN | api | Queue backlog growing size=264 (env=staging, region=me-south-1, ip=189.52.44.131, request_id=bs7xfar6hfvfcqm3, trace_id=8jv7f5w4rxnhe71j3ja4ttex, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:22:14 | WARN | api | Payment provider latency high (848ms) (env=prod, region=eu-west-1, ip=91.114.52.156, request_id=ierdwz0wxf4cqul8, trace_id=95kfyatxeh3gggq00jbpwebl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:23:58 | WARN | api | Disk usage above 80% disk=89% (env=dev, region=ap-southeast-1, ip=199.152.83.119, request_id=liih7whwol0tmx5u, trace_id=rz92wvwk6mbm4qb24i4k5mj9, ua="curl/8.4.0")
